DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,
2020-05-15 04:45:00,4135001,HmiyD2TTLFNqkNe,24.013224200000000,22.306315,0,
2020-05-15 05:00:00,4135001,HmiyD2TTLFNqkNe,24.177105800000000,22.551908466666700,0,
2020-05-15 05:15:00,4135001,HmiyD2TTLFNqkNe,24.304888,22.979492071428600,0,
2020-05-15 05:30:00,4135001,HmiyD2TTLFNqkNe,24.328727266666700,23.452380466666700,0,
2020-05-15 05:45:00,4135001,HmiyD2TTLFNqkNe,24.289211133333300,23.096691933333300,0.0008627212413333330,
2020-05-15 06:00:00,4135001,HmiyD2TTLFNqkNe,24.088446066666700,22.206756600000000,0.0058869571866666700,
2020-05-15 06:15:00,4135001,HmiyD2TTLFNqkNe,24.011635266666700,22.353458666666700,0.022281607466666700,
2020-05-15 06:30:00,4135001,HmiyD2TTLFNqkNe,23.976731266666700,22.893282,0.049409723866666700,
2020-05-15 06:45:00,4135001,HmiyD2TTLFNqkNe,24.21899,24.442443933333300,0.0953944536,
2020-05-15 07:00:00,4135001,HmiyD2TTLFNqkNe,24.537398400000000,27.185652866666700,0.1419404433333330,
2020-05-15 07:15:00,4135001,HmiyD2TTLFNqkNe,24.815959500000000,28.888477857142900,0.15471267571428600,
2020-05-15 07:30:00,4135001,HmiyD2TTLFNqkNe,24.988789866666700,29.6056438,0.14879915333333300,
2020-05-15 07:45:00,4135001,HmiyD2TTLFNqkNe,25.21618033333330,29.547110933333300,0.14479341893333300,
2020-05-15 08:00:00,4135001,HmiyD2TTLFNqkNe,25.419513066666700,31.412544733333300,0.20163862133333300,
2020-05-15 08:15:00,4135001,HmiyD2TTLFNqkNe,25.959082133333300,35.5287108,0.34570765333333300,
2020-05-15 08:30:00,4135001,HmiyD2TTLFNqkNe,26.430782066666700,40.3180586,0.40534857266666700,
2020-05-15 08:45:00,4135001,HmiyD2TTLFNqkNe,26.8318298,39.081953733333300,0.31242679533333300,
2020-05-15 09:00:00,4135001,HmiyD2TTLFNqkNe,27.6209698,45.009232600000000,0.62315264866666700,
2020-05-15 09:15:00,4135001,HmiyD2TTLFNqkNe,27.988362071428600,46.617706500000000,0.34488403571428600,
2020-05-15 09:30:00,4135001,HmiyD2TTLFNqkNe,27.516727866666700,39.136326,0.2492484,
2020-05-15 09:45:00,4135001,HmiyD2TTLFNqkNe,27.450107666666700,40.930576933333300,0.54120597733333300,
2020-05-15 10:00:00,4135001,HmiyD2TTLFNqkNe,28.632191866666700,52.5477356,0.670675372,
2020-05-15 10:15:00,4135001,HmiyD2TTLFNqkNe,28.768912733333300,47.633738000000000,0.57228347666666700,
2020-05-15 10:30:00,4135001,HmiyD2TTLFNqkNe,29.351442600000000,49.249723266666700,0.45514838333333300,
2020-05-15 10:45:00,4135001,HmiyD2TTLFNqkNe,28.854707866666700,44.048325600000000,0.36196165400000000,
2020-05-15 11:00:00,4135001,HmiyD2TTLFNqkNe,29.410819333333300,47.685453400000000,0.63656088133333300,
2020-05-15 11:15:00,4135001,HmiyD2TTLFNqkNe,30.21606228571430,50.006988571428600,0.5857872135714290,
2020-05-15 11:30:00,4135001,HmiyD2TTLFNqkNe,30.287072800000000,49.841363600000000,0.55706938333333300,
2020-05-15 11:45:00,4135001,HmiyD2TTLFNqkNe,30.811049333333300,47.8363832,0.46798686933333300,
2020-05-15 12:00:00,4135001,HmiyD2TTLFNqkNe,31.305375066666700,49.183583533333300,0.51496258666666700,
2020-05-15 12:15:00,4135001,HmiyD2TTLFNqkNe,31.507297733333300,49.84449266666670,0.78786602866666700,
2020-05-15 12:30:00,4135001,HmiyD2TTLFNqkNe,32.147684733333300,52.353255133333300,0.64924762933333300,
2020-05-15 12:45:00,4135001,HmiyD2TTLFNqkNe,32.391420400000000,50.631239933333300,0.76124331200000000,
2020-05-15 13:00:00,4135001,HmiyD2TTLFNqkNe,32.622796071428600,49.610767714285700,0.41603510142857100,
2020-05-15 13:15:00,4135001,HmiyD2TTLFNqkNe,32.497064466666700,47.011161333333300,0.48924394600000000,
2020-05-15 13:30:00,4135001,HmiyD2TTLFNqkNe,32.524621400000000,46.669862933333300,0.57456122400000000,
2020-05-15 13:45:00,4135001,HmiyD2TTLFNqkNe,32.678470866666700,47.516884133333300,0.560985624,
2020-05-15 14:00:00,4135001,HmiyD2TTLFNqkNe,33.763185400000000,49.803904333333300,0.7350834633333330,
2020-05-15 14:15:00,4135001,HmiyD2TTLFNqkNe,34.130769933333300,55.030613,0.89366149133333300,
2020-05-15 14:30:00,4135001,HmiyD2TTLFNqkNe,34.081384266666700,54.51913673333330,0.46678882400000000,
2020-05-15 14:45:00,4135001,HmiyD2TTLFNqkNe,33.695722214285700,47.618194642857100,0.54213849571428600,
2020-05-15 15:00:00,4135001,HmiyD2TTLFNqkNe,33.890576066666700,46.029081200000000,0.39888854333333300,
2020-05-15 15:15:00,4135001,HmiyD2TTLFNqkNe,34.043744000000000,44.286091933333300,0.44729214866666700,
2020-05-15 15:30:00,4135001,HmiyD2TTLFNqkNe,34.402852333333300,46.7442812,0.56519639733333300,
2020-05-15 15:45:00,4135001,HmiyD2TTLFNqkNe,34.430942666666700,43.9206158,0.34623069333333300,
2020-05-15 16:00:00,4135001,HmiyD2TTLFNqkNe,34.381150333333300,43.332853333333300,0.35818237000000000,
2020-05-15 16:15:00,4135001,HmiyD2TTLFNqkNe,34.12625693333330,41.007431933333300,0.32889611933333300,
2020-05-15 16:30:00,4135001,HmiyD2TTLFNqkNe,34.356609933333300,41.280590666666700,0.34495419600000000,
2020-05-15 16:45:00,4135001,HmiyD2TTLFNqkNe,33.861596533333300,39.419075933333300,0.26034675800000000,
2020-05-15 17:00:00,4135001,HmiyD2TTLFNqkNe,33.443313571428600,36.82670364285710,0.16681274142857100,
2020-05-15 17:15:00,4135001,HmiyD2TTLFNqkNe,33.30025473333330,35.852207400000000,0.17389863733333300,
2020-05-15 17:30:00,4135001,HmiyD2TTLFNqkNe,33.032122200000000,34.3384004,0.08716189,
2020-05-15 17:45:00,4135001,HmiyD2TTLFNqkNe,32.311871133333300,31.548539333333300,0.0384030336,
2020-05-15 18:00:00,4135001,HmiyD2TTLFNqkNe,31.132413642857100,30.225331,0.02254493642857140,
2020-05-15 18:15:00,4135001,HmiyD2TTLFNqkNe,29.243110933333300,28.682507400000000,0.00914994484,
2020-05-15 18:30:00,4135001,HmiyD2TTLFNqkNe,28.495518000000000,27.285992266666700,0.0018410245440000000,
2020-05-15 18:45:00,4135001,HmiyD2TTLFNqkNe,27.8840638,25.961946533333300,0,
2020-05-15 19:00:00,4135001,HmiyD2TTLFNqkNe,27.455975400000000,25.385313066666700,0,
2020-05-15 19:15:00,4135001,HmiyD2TTLFNqkNe,27.0975484,25.200846400000000,0,
2020-05-15 19:30:00,4135001,HmiyD2TTLFNqkNe,27.018701133333300,25.745267733333300,0.00012538276000000000,
2020-05-15 19:45:00,4135001,HmiyD2TTLFNqkNe,23.787237466666700,22.5114056,0.000100219904,
2020-05-15 20:00:00,4135001,HmiyD2TTLFNqkNe,22.663179642857100,20.290725714285700,0,
2020-05-15 20:15:00,4135001,HmiyD2TTLFNqkNe,23.412097066666700,20.736596666666700,0,
2020-05-15 20:30:00,4135001,HmiyD2TTLFNqkNe,22.300988666666700,20.375416933333300,0,
2020-05-15 20:45:00,4135001,HmiyD2TTLFNqkNe,22.0374816,20.312805133333300,0,
2020-05-15 21:00:00,4135001,HmiyD2TTLFNqkNe,22.168518066666700,20.6512674,0,
2020-05-15 21:15:00,4135001,HmiyD2TTLFNqkNe,22.1193604,20.632086200000000,0,
2020-05-15 21:30:00,4135001,HmiyD2TTLFNqkNe,22.221250333333300,20.758699666666700,0,
2020-05-15 21:45:00,4135001,HmiyD2TTLFNqkNe,22.236828466666700,20.914416666666700,0,
2020-05-15 22:00:00,4135001,HmiyD2TTLFNqkNe,22.22185842857140,20.895703928571400,0,
2020-05-15 22:15:00,4135001,HmiyD2TTLFNqkNe,22.149312533333300,20.732185866666700,0,
2020-05-15 22:30:00,4135001,HmiyD2TTLFNqkNe,22.104713866666700,20.829852066666700,0,
2020-05-15 22:45:00,4135001,HmiyD2TTLFNqkNe,22.057079933333300,21.072275666666700,0,
2020-05-15 23:00:00,4135001,HmiyD2TTLFNqkNe,22.236018307692300,21.241316538461500,0,
2020-05-16 02:00:00,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0,
2020-05-16 02:15:00,4135001,HmiyD2TTLFNqkNe,21.6884114,19.9192038,0,
2020-05-16 02:30:00,4135001,HmiyD2TTLFNqkNe,21.510408533333300,19.592691933333300,0,
2020-05-16 02:45:00,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0,
2020-05-16 03:00:00,4135001,HmiyD2TTLFNqkNe,21.6459126,20.065205933333300,0,
2020-05-16 03:15:00,4135001,HmiyD2TTLFNqkNe,21.674314200000000,20.11216013333330,0,
2020-05-16 03:30:00,4135001,HmiyD2TTLFNqkNe,21.731420933333300,20.351884000000000,0,
2020-05-16 03:45:00,4135001,HmiyD2TTLFNqkNe,21.78016573333330,20.50589406666670,0,
2020-05-16 04:00:00,4135001,HmiyD2TTLFNqkNe,21.858555357142900,20.813910428571400,0,
2020-05-16 04:15:00,4135001,HmiyD2TTLFNqkNe,21.899910733333300,20.712640333333300,0,
2020-05-16 04:30:00,4135001,HmiyD2TTLFNqkNe,21.927048533333300,20.726037733333300,0,
2020-05-16 04:45:00,4135001,HmiyD2TTLFNqkNe,22.028684400000000,20.796402866666700,0,
2020-05-16 05:00:00,4135001,HmiyD2TTLFNqkNe,21.932780000000000,20.682259200000000,0,
2020-05-16 05:15:00,4135001,HmiyD2TTLFNqkNe,21.866251666666700,20.472369333333300,0,
2020-05-16 05:30:00,4135001,HmiyD2TTLFNqkNe,21.876585066666700,20.760192866666700,0,
2020-05-16 05:45:00,4135001,HmiyD2TTLFNqkNe,21.959989266666700,20.5434348,0.00014716946420000000,
2020-05-16 06:00:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.256814071428600,0.0062059593785714300,
2020-05-16 06:15:00,4135001,HmiyD2TTLFNqkNe,21.860400400000000,20.4303872,0.023633736866666700,
2020-05-16 06:30:00,4135001,HmiyD2TTLFNqkNe,21.985833666666700,21.195638,0.04951496813333330,
2020-05-16 06:45:00,4135001,HmiyD2TTLFNqkNe,22.139670733333300,22.189410333333300,0.079269643466666700,
2020-05-16 07:00:00,4135001,HmiyD2TTLFNqkNe,22.452713933333300,23.1112346,0.10903796833333300,
2020-05-16 07:15:00,4135001,HmiyD2TTLFNqkNe,22.6524518,24.241701266666700,0.13811545166666700,
2020-05-16 07:30:00,4135001,HmiyD2TTLFNqkNe,22.975138533333300,25.668487533333300,0.17411752466666700,
2020-05-16 07:45:00,4135001,HmiyD2TTLFNqkNe,23.388554071428600,27.937476071428600,0.24364280571428600,
2020-05-16 08:00:00,4135001,HmiyD2TTLFNqkNe,23.8905234,30.791296133333300,0.2980529893333330,
2020-05-16 08:15:00,4135001,HmiyD2TTLFNqkNe,24.427854333333300,33.0092104,0.3386504113333330,
2020-05-16 08:30:00,4135001,HmiyD2TTLFNqkNe,25.166898466666700,36.606188800000000,0.4275489526666670,
2020-05-16 08:45:00,4135001,HmiyD2TTLFNqkNe,25.757175666666700,38.892010733333300,0.47008148533333300,
2020-05-16 09:00:00,4135001,HmiyD2TTLFNqkNe,25.999422266666700,38.705900133333300,0.46118576866666700,
2020-05-16 09:15:00,4135001,HmiyD2TTLFNqkNe,26.297007333333300,39.343784466666700,0.41958991000000000,
2020-05-16 09:30:00,4135001,HmiyD2TTLFNqkNe,26.59366866666670,39.879952333333300,0.420493884,
2020-05-16 09:45:00,4135001,HmiyD2TTLFNqkNe,27.030969466666700,41.825665333333300,0.54059367866666700,
2020-05-16 10:00:00,4135001,HmiyD2TTLFNqkNe,27.611354533333300,46.072651933333300,0.49145302200000000,
2020-05-16 10:15:00,4135001,HmiyD2TTLFNqkNe,27.931213285714300,44.468571,0.46972883071428600,
2020-05-16 10:30:00,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962665000000000,0.654436842,
2020-05-16 10:45:00,4135001,HmiyD2TTLFNqkNe,28.78232633333330,50.154118000000000,0.59552137466666700,
2020-05-16 11:00:00,4135001,HmiyD2TTLFNqkNe,29.155497400000000,49.156068866666700,0.57526389666666700,
2020-05-16 11:15:00,4135001,HmiyD2TTLFNqkNe,29.3643758,48.123854666666700,0.54237487466666700,
2020-05-16 11:30:00,4135001,HmiyD2TTLFNqkNe,29.6892496,46.518255333333300,0.49343055333333300,
2020-05-16 11:45:00,4135001,HmiyD2TTLFNqkNe,29.847391800000000,47.0438902,0.62278731,
2020-05-16 12:00:00,4135001,HmiyD2TTLFNqkNe,30.089862066666700,50.091819333333300,0.66200430200000000,
2020-05-16 12:15:00,4135001,HmiyD2TTLFNqkNe,30.376898714285700,48.675281857142800,0.54042512857142900,
2020-05-16 12:30:00,4135001,HmiyD2TTLFNqkNe,30.8864686,50.449570466666700,0.76711941,
2020-05-16 12:45:00,4135001,HmiyD2TTLFNqkNe,31.2210448,54.232745533333300,0.8122406413333330,
2020-05-16 13:00:00,4135001,HmiyD2TTLFNqkNe,31.313977133333300,52.8518024,0.636164586,
2020-05-16 13:15:00,4135001,HmiyD2TTLFNqkNe,31.662996533333300,52.0534832,0.73324359866666700,
2020-05-16 13:30:00,4135001,HmiyD2TTLFNqkNe,31.617256666666700,49.747872,0.58386473866666700,
2020-05-16 13:45:00,4135001,HmiyD2TTLFNqkNe,31.3661072,47.299729800000000,0.50239248400000000,
2020-05-16 14:00:00,4135001,HmiyD2TTLFNqkNe,31.423628733333300,46.57489593333330,0.435684946,
2020-05-16 14:15:00,4135001,HmiyD2TTLFNqkNe,31.989768333333300,47.828890133333300,0.59597713733333300,
2020-05-16 14:30:00,4135001,HmiyD2TTLFNqkNe,32.243264214285700,48.355486214285700,0.53450098642857100,
2020-05-16 14:45:00,4135001,HmiyD2TTLFNqkNe,32.3501976,46.203597266666700,0.51496440666666700,
2020-05-16 15:00:00,4135001,HmiyD2TTLFNqkNe,32.436879733333300,45.770209066666700,0.50362638266666700,
2020-05-16 15:15:00,4135001,HmiyD2TTLFNqkNe,32.524149466666700,45.840537533333300,0.419735824,
2020-05-16 15:30:00,4135001,HmiyD2TTLFNqkNe,32.328025400000000,43.170092666666700,0.34996235800000000,
2020-05-16 15:45:00,4135001,HmiyD2TTLFNqkNe,32.103391466666700,39.814438866666700,0.261408532,
2020-05-16 16:00:00,4135001,HmiyD2TTLFNqkNe,32.029101733333300,37.712012,0.22768125266666700,
2020-05-16 16:15:00,4135001,HmiyD2TTLFNqkNe,31.959759600000000,36.301157466666700,0.191869824,
2020-05-16 16:30:00,4135001,HmiyD2TTLFNqkNe,31.907104571428600,35.77269607142860,0.17559698357142900,
2020-05-16 16:45:00,4135001,HmiyD2TTLFNqkNe,31.887455333333300,34.781236066666700,0.150128168,
2020-05-16 17:00:00,4135001,HmiyD2TTLFNqkNe,31.747082466666700,33.739158066666700,0.13374320773333300,
2020-05-16 17:15:00,4135001,HmiyD2TTLFNqkNe,31.540801866666700,32.745896400000000,0.10905360300000000,
2020-05-16 17:30:00,4135001,HmiyD2TTLFNqkNe,31.300166866666700,31.599767866666700,0.079587311133333300,
2020-05-16 17:45:00,4135001,HmiyD2TTLFNqkNe,31.048598200000000,30.124161733333300,0.050450763666666700,
2020-05-16 18:00:00,4135001,HmiyD2TTLFNqkNe,30.311684133333300,28.362274333333300,0.026212863333333300,
2020-05-16 18:15:00,4135001,HmiyD2TTLFNqkNe,29.548225733333300,26.940338066666700,0.0088122812133333300,
2020-05-16 18:30:00,4135001,HmiyD2TTLFNqkNe,28.973063333333300,25.907948600000000,0.00035944967324000000,
2020-05-16 18:45:00,4135001,HmiyD2TTLFNqkNe,28.6859842,25.503218533333300,0,
2020-05-16 19:00:00,4135001,HmiyD2TTLFNqkNe,28.310195785714300,25.379072142857100,0,
2020-05-16 19:15:00,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0,
2020-05-16 19:30:00,4135001,HmiyD2TTLFNqkNe,27.570857733333300,25.165177400000000,0,
2020-05-16 19:45:00,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0,
2020-05-16 20:00:00,4135001,HmiyD2TTLFNqkNe,26.941198600000000,24.497245200000000,0,
2020-05-16 20:15:00,4135001,HmiyD2TTLFNqkNe,26.701993733333300,24.079714066666700,0,
2020-05-16 20:30:00,4135001,HmiyD2TTLFNqkNe,26.483793,23.827305133333300,0,
2020-05-16 20:45:00,4135001,HmiyD2TTLFNqkNe,26.312024857142900,23.62220114285710,0,
2020-05-16 21:00:00,4135001,HmiyD2TTLFNqkNe,26.0082478,23.321525066666700,0,
2020-05-16 21:15:00,4135001,HmiyD2TTLFNqkNe,25.616554733333300,22.952588,0,
2020-05-16 21:30:00,4135001,HmiyD2TTLFNqkNe,25.286441933333300,22.648996933333300,0,
2020-05-16 21:45:00,4135001,HmiyD2TTLFNqkNe,25.123909400000000,22.432702733333300,0,
2020-05-16 22:00:00,4135001,HmiyD2TTLFNqkNe,25.0534728,22.2860412,0,
2020-05-16 22:15:00,4135001,HmiyD2TTLFNqkNe,24.8400106,22.0829142,0,
2020-05-16 22:30:00,4135001,HmiyD2TTLFNqkNe,24.612066533333300,21.977158533333300,0,
2020-05-16 22:45:00,4135001,HmiyD2TTLFNqkNe,24.492980857142900,22.052697285714300,0,
2020-05-16 23:00:00,4135001,HmiyD2TTLFNqkNe,24.461625066666700,22.186352466666700,0,
2020-05-16 23:15:00,4135001,HmiyD2TTLFNqkNe,24.392568066666700,22.2029236,0,
2020-05-16 23:30:00,4135001,HmiyD2TTLFNqkNe,24.3780212,22.112622066666700,0,
2020-05-16 23:45:00,4135001,HmiyD2TTLFNqkNe,24.2493468,21.814211066666700,0,
2020-05-17 00:00:00,4135001,HmiyD2TTLFNqkNe,24.170165933333300,21.63149,0,
2020-05-17 00:15:00,4135001,HmiyD2TTLFNqkNe,24.011531466666700,21.648278800000000,0,
2020-05-17 00:30:00,4135001,HmiyD2TTLFNqkNe,23.894948400000000,21.48822633333330,0,
2020-05-17 00:45:00,4135001,HmiyD2TTLFNqkNe,23.936809,21.515644642857100,0,
2020-05-17 01:00:00,4135001,HmiyD2TTLFNqkNe,23.879315066666700,21.539557066666700,0,
2020-05-17 01:15:00,4135001,HmiyD2TTLFNqkNe,23.757950866666700,21.395265666666700,0,
2020-05-17 01:30:00,4135001,HmiyD2TTLFNqkNe,23.732131937500000,21.8714694375,0,
2020-05-17 01:45:00,4135001,HmiyD2TTLFNqkNe,23.726536066666700,21.646289066666700,0,
2020-05-17 02:00:00,4135001,HmiyD2TTLFNqkNe,23.5248778,21.337225266666700,0,
2020-05-17 02:15:00,4135001,HmiyD2TTLFNqkNe,23.458154133333300,21.357688333333300,0,
2020-05-17 02:30:00,4135001,HmiyD2TTLFNqkNe,23.3887412,21.382649866666700,0,
2020-05-17 02:45:00,4135001,HmiyD2TTLFNqkNe,23.265284928571400,21.255172642857100,0,
2020-05-17 03:00:00,4135001,HmiyD2TTLFNqkNe,23.317295400000000,21.500791266666700,0,
2020-05-17 03:15:00,4135001,HmiyD2TTLFNqkNe,23.213891600000000,21.4639018,0,
2020-05-17 03:30:00,4135001,HmiyD2TTLFNqkNe,22.9518738,20.877089466666700,0,
2020-05-17 03:45:00,4135001,HmiyD2TTLFNqkNe,22.941931,20.8091066,0,
2020-05-17 04:00:00,4135001,HmiyD2TTLFNqkNe,22.86391193333330,20.755200200000000,0,
2020-05-17 04:15:00,4135001,HmiyD2TTLFNqkNe,22.822157866666700,20.885530466666700,0,
2020-05-17 04:30:00,4135001,HmiyD2TTLFNqkNe,22.8671814,21.154836066666700,0,
2020-05-17 04:45:00,4135001,HmiyD2TTLFNqkNe,22.746960466666700,21.0750916,0,
2020-05-17 05:00:00,4135001,HmiyD2TTLFNqkNe,22.567999266666700,20.847640066666700,0,
2020-05-17 05:15:00,4135001,HmiyD2TTLFNqkNe,22.572514071428600,20.913125214285700,0,
2020-05-17 05:30:00,4135001,HmiyD2TTLFNqkNe,22.549147400000000,21.070228933333300,0,
2020-05-17 05:45:00,4135001,HmiyD2TTLFNqkNe,22.5879394,21.226391533333300,0.00033345488200000000,
2020-05-17 06:00:00,4135001,HmiyD2TTLFNqkNe,22.693113133333300,21.416339066666700,0.00478462602,
2020-05-17 06:15:00,4135001,HmiyD2TTLFNqkNe,22.794816266666700,21.689546733333300,0.012349707533333300,
2020-05-17 06:30:00,4135001,HmiyD2TTLFNqkNe,22.685673066666700,21.890338266666700,0.034180881400000000,
2020-05-17 06:45:00,4135001,HmiyD2TTLFNqkNe,22.948565733333300,22.597631933333300,0.0679046076,
2020-05-17 07:00:00,4135001,HmiyD2TTLFNqkNe,23.292498933333300,23.832456400000000,0.10699605593333300,
2020-05-17 07:15:00,4135001,HmiyD2TTLFNqkNe,23.610992333333300,25.834047333333300,0.19643339666666700,
2020-05-17 07:30:00,4135001,HmiyD2TTLFNqkNe,23.908458142857100,27.499169500000000,0.22192249214285700,
2020-05-17 07:45:00,4135001,HmiyD2TTLFNqkNe,24.331876666666700,30.978354933333300,0.32246475466666700,
2020-05-17 08:00:00,4135001,HmiyD2TTLFNqkNe,25.0617614,34.632714666666700,0.37870241200000000,
2020-05-17 08:15:00,4135001,HmiyD2TTLFNqkNe,25.646803733333300,37.817976733333300,0.38355026933333300,
2020-05-17 08:30:00,4135001,HmiyD2TTLFNqkNe,26.14622593333330,40.326182133333300,0.41697534666666700,
2020-05-17 08:45:00,4135001,HmiyD2TTLFNqkNe,27.030932600000000,44.456192933333300,0.56181163200000000,
2020-05-17 09:00:00,4135001,HmiyD2TTLFNqkNe,27.683191,48.176432,0.57608445933333300,
2020-05-17 09:15:00,4135001,HmiyD2TTLFNqkNe,27.985940285714300,45.117409714285700,0.4417064292857140,
2020-05-17 09:30:00,4135001,HmiyD2TTLFNqkNe,28.599102733333300,46.904978533333300,0.626964662,
2020-05-17 09:45:00,4135001,HmiyD2TTLFNqkNe,29.235620000000000,49.9406148,0.77235807133333300,
2020-05-17 10:00:00,4135001,HmiyD2TTLFNqkNe,30.091312666666700,52.089469333333300,0.75353744466666700,
2020-05-17 10:15:00,4135001,HmiyD2TTLFNqkNe,30.026188133333300,48.932501133333300,0.71754516866666700,
2020-05-17 10:30:00,4135001,HmiyD2TTLFNqkNe,30.158901066666700,50.718400200000000,0.685881602,
2020-05-17 10:45:00,4135001,HmiyD2TTLFNqkNe,31.067425533333300,55.4462772,0.85510907533333300,
2020-05-17 11:00:00,4135001,HmiyD2TTLFNqkNe,31.164858066666700,55.28936173333330,0.81238905266666700,
2020-05-17 11:15:00,4135001,HmiyD2TTLFNqkNe,31.531130000000000,60.208569533333300,0.997903636,
2020-05-17 11:30:00,4135001,HmiyD2TTLFNqkNe,32.317808071428600,63.145581571428600,0.97745754000000000,
2020-05-17 11:45:00,4135001,HmiyD2TTLFNqkNe,32.5278644,61.801991600000000,0.86990895600000000,
2020-05-17 12:00:00,4135001,HmiyD2TTLFNqkNe,32.495967666666700,56.101076266666700,0.635450962,
2020-05-17 12:15:00,4135001,HmiyD2TTLFNqkNe,32.985549066666700,55.0942282,0.78358938866666700,
2020-05-17 12:30:00,4135001,HmiyD2TTLFNqkNe,33.108337133333300,56.415863200000000,0.66967051266666700,
2020-05-17 12:45:00,4135001,HmiyD2TTLFNqkNe,33.649187800000000,56.556677533333300,0.83712435266666700,
2020-05-17 13:00:00,4135001,HmiyD2TTLFNqkNe,33.886926266666700,53.80755813333330,0.4224988753333330,
2020-05-17 13:15:00,4135001,HmiyD2TTLFNqkNe,33.053440333333300,43.3909484,0.45177123400000000,
2020-05-17 13:30:00,4135001,HmiyD2TTLFNqkNe,33.727413,54.2896504,0.74288974266666700,
2020-05-17 13:45:00,4135001,HmiyD2TTLFNqkNe,34.052298642857100,52.027917142857100,0.62508499428571400,
2020-05-17 14:00:00,4135001,HmiyD2TTLFNqkNe,34.484839133333300,55.329905066666700,0.69777257533333300,
2020-05-17 14:15:00,4135001,HmiyD2TTLFNqkNe,34.304164533333300,47.853904533333300,0.43117843066666700,
2020-05-17 14:30:00,4135001,HmiyD2TTLFNqkNe,34.024115333333300,44.905969266666700,0.31508990266666700,
2020-05-17 14:45:00,4135001,HmiyD2TTLFNqkNe,34.147082733333300,47.635827666666700,0.65982711800000000,
2020-05-17 15:00:00,4135001,HmiyD2TTLFNqkNe,35.109771733333300,54.05481966666670,0.68363620133333300,
2020-05-17 15:15:00,4135001,HmiyD2TTLFNqkNe,35.252486133333300,49.988671666666700,0.51024167266666700,
2020-05-17 15:30:00,4135001,HmiyD2TTLFNqkNe,34.981652571428600,49.418605214285700,0.59090048571428600,
2020-05-17 15:45:00,4135001,HmiyD2TTLFNqkNe,34.6127872,43.389715933333300,0.28931288200000000,
2020-05-17 16:00:00,4135001,HmiyD2TTLFNqkNe,34.737508000000000,44.045326466666700,0.45336588266666700,
2020-05-17 16:15:00,4135001,HmiyD2TTLFNqkNe,31.031938857142900,39.526938357142900,0.33843311571428600,
2020-05-17 16:30:00,4135001,HmiyD2TTLFNqkNe,29.56562293333330,36.276623400000000,0.29131288666666700,
2020-05-17 16:45:00,4135001,HmiyD2TTLFNqkNe,29.363769533333300,35.604502400000000,0.257869254,
2020-05-17 17:00:00,4135001,HmiyD2TTLFNqkNe,28.750748666666700,32.943304533333300,0.14100155026666700,
2020-05-17 17:15:00,4135001,HmiyD2TTLFNqkNe,28.296647200000000,30.6336732,0.11703417066666700,
